C1,Q1_percent,C2,C1^2,C1 Q1_percent,C1 C2,Q1_percent^2,Q1_percent C2,C2^2,replicate
-0.4150264712679372,-0.1208033274846927,-0.23641188068314958,0.7546303557781181,-1.0093968420375696,-0.12264308587267686,0.26387808333751195,1.1811930449478807,-0.3815446107002998,24
-0.21462208475970598,0.03723226626368939,-0.48247120310381425,0.36606446332217113,-0.932946552655474,-0.10220639496212897,0.20575165630018322,0.8398738170653558,-0.14687765598859484,25
-0.5128034245428879,0.15908768007540583,-0.28060833372142924,0.7499756690428984,-0.7489262660533155,-0.09480053178573994,0.24765046874305918,0.5107335365244772,-0.11691046180074306,26
0.2075401270866552,0.46356822335305764,-0.2827569917574981,0.32976764639193623,-1.4426827010855523,-0.22693389338474435,0.24819834666541785,0.6048858305714755,-0.12259897799548064,27
-0.6670936789942276,-0.18478239450918124,-0.9257518927062506,0.6951044841802495,-0.8115914279836797,0.09973392228087291,0.13574071032814267,1.0429289182749475,0.1828527219342858,28
-0.00564862473266081,-0.08857988589908761,-0.2223522493866315,0.3263852039649557,-0.9623128740775011,-0.13487975892539017,0.39861935644517715,0.7508597031575044,-0.12594274152545398,29
0.1777494586662037,0.27883969850777834,-0.2946659454130426,0.2619152843651044,-1.18341643556279,-0.23438590011368537,0.18512874059383053,0.641066255145932,-0.09520986038539023,30
0.06376485147371758,-0.10106199906176766,-0.44308526419733096,0.390792334907055,-1.0019479629504207,-0.2115372985689021,0.3457955403341499,0.8034811416080974,0.041492394888124576,31
-0.2934105649071952,0.09076072557788432,-0.029512847832526595,0.46354177154043147,-0.8964136512028205,-0.09517122413420918,0.061267995272914946,0.9294485886897426,-0.5856787590204944,32
0.40374222456886777,0.5643115080741333,-0.41908298468790406,0.43064063695702764,-1.39858559313549,-0.37773845987970894,0.39016976677808923,0.5349619247766977,0.21810163451275125,33
0.09590850486039554,0.4273612693360702,-0.37607182044186077,0.5148421212197001,-1.4392513094224728,-0.2811360087116196,0.25140173074154815,0.9255668074011777,-0.0820234349728637,34
0.04346246133580074,-0.049946131858008835,-0.6558013929399198,0.29282056452995153,-0.9480003607741654,-0.22178832933124598,0.2840851657210697,0.7820535911737809,0.228415155882672,35
0.4160861514300014,0.5408280705156695,-0.3796025875700854,0.2911526296738095,-1.3302928866909092,-0.22884207776951868,0.37604687800581643,0.28728123168322617,0.22575836381651723,36
-0.09432550840050434,0.6416643231385125,-0.3851109606868997,0.3902637261282008,-1.2581995775051131,-0.15973301863655495,-0.1073924728070752,0.7010005630686897,-0.1672930373393004,37
0.32861334123865704,0.6222006543930474,-0.46373081194676574,0.15118294442659874,-1.1061017104199211,-0.280325435025486,-0.03132612454455652,0.5218424668436767,0.17090779598448017,38
