replicate,method_id,rmse_log,mae_log,rmse_cycle,mae_cycle,overprediction_rate,mean_positive_log_error,mean_positive_cycle_error
12,P3_additive_gam,0.45019930996026725,0.3075444779446513,445.07198799966426,252.63105709395654,0.375,0.11084338912182161,64.2236147327138
12,C1_restricted_boosting,0.42005079095830594,0.28956739128886877,411.587773099399,241.66633829127022,0.575,0.13602642977098495,80.01393789086433
13,P1_ridge,0.29739455068540116,0.2306136914299428,224.9476343805687,160.5140005327359,0.4878048780487805,0.08951952973283069,50.308679430812376
13,P2_elasticnet,0.30578917498627006,0.23358752547992298,229.6900007135631,162.63649869978755,0.4878048780487805,0.09007445457470599,51.35022045007087
13,P3_additive_gam,0.30812903726444635,0.2390966616366954,230.81103052614003,166.40581485415186,0.4146341463414634,0.09984507646506727,59.04561281849413
13,C1_restricted_boosting,0.2836926233523875,0.19640670075800112,208.41750741630452,137.16174425994953,0.36585365853658536,0.06731388579066039,41.858213056203404
14,P1_ridge,0.3763560650560541,0.2786671886084141,333.6428072077218,199.66462660128371,0.625,0.15659486306993103,87.22556452588094
14,P2_elasticnet,0.3901959004631874,0.2903268436667471,338.59654184119324,206.39797997202828,0.575,0.16700267308222616,93.62625729999813
14,P3_additive_gam,0.3410165643791437,0.21677429807517168,323.9945609231668,167.05224084592584,0.375,0.07891537322929949,48.16058249997086
14,C1_restricted_boosting,0.3323236386191037,0.2091287446156572,303.11515582165794,158.1830166644079,0.525,0.10134742480713688,59.84412607616368
15,P1_ridge,0.3954319364575431,0.30655151272974995,349.1152170776929,227.11177470521716,0.4878048780487805,0.13853612084663963,76.93490946385936
15,P2_elasticnet,0.40019708357941813,0.3084651585717813,349.7870104055782,227.75848915779304,0.43902439024390244,0.143058780186098,80.17150372289687
15,P3_additive_gam,0.3663201482727688,0.26290920466123996,332.1977184563494,199.69290683168734,0.5609756097560976,0.13219025305366577,79.44502101364446
15,C1_restricted_boosting,0.3714071096600262,0.27618568851983794,323.8258176473951,207.73461256664484,0.43902439024390244,0.12750352792812045,75.5137514057276
16,P1_ridge,0.4521096273053013,0.3184118454908739,464.4450647428158,261.4672902980122,0.4878048780487805,0.1346689519366581,78.53840033409499
16,P2_elasticnet,0.45761883531849573,0.32243057102954303,466.4296411711567,263.67373551040646,0.4634146341463415,0.13572718651674393,79.08300439150455
16,P3_additive_gam,0.43196578103662037,0.28877676695388677,455.6586687125722,245.08668247665432,0.4634146341463415,0.11592832378854885,72.53226184253295
16,C1_restricted_boosting,0.396674387487438,0.2765264142627377,419.44814518421225,232.97954318086278,0.5365853658536586,0.1257287447904009,76.4177734214043
17,P1_ridge,0.39761562555262675,0.30404595299004633,350.6323731304233,224.54855970702246,0.475,0.12160293712597595,61.60650042311217
17,P2_elasticnet,0.4088208850800014,0.31221585850742495,351.6514465343917,227.4713898076856,0.425,0.13302193991754913,67.75936734755855
17,P3_additive_gam,0.31226728604757037,0.19977441208031052,312.16010381491793,162.1085192315409,0.3,0.04485911642818778,23.1094985241754
17,C1_restricted_boosting,0.3455415816158024,0.2599242898061048,308.4162532978685,194.22152472031965,0.475,0.11360406610957234,59.56940982409306
18,P1_ridge,0.3279389669191251,0.25881066058453,238.50205461083047,176.5960993692624,0.5121951219512195,0.14655109418887152,85.57006685274246
18,P2_elasticnet,0.3392226030005717,0.2686045728456703,244.7004784960905,183.07342630970112,0.4878048780487805,0.15373455694246704,91.35632931507011
18,P3_additive_gam,0.33701579274568105,0.2404836342454421,246.91374379799015,166.91918432527848,0.4634146341463415,0.13430657591603487,83.6764405606636
18,C1_restricted_boosting,0.3366526600900891,0.23795633777906341,246.72280779958365,166.86221597974404,0.4634146341463415,0.11644841018450243,76.33475043197161
19,P1_ridge,0.3932596515088517,0.3077313954331102,339.3861088344859,221.43641300072568,0.5581395348837209,0.1606758083391841,90.75553197183653
19,P2_elasticnet,0.3972437270513619,0.3068967144166651,340.69633833238873,220.95916942980952,0.5348837209302325,0.15923062559190293,90.22801361041414
19,P3_additive_gam,0.3869204294187968,0.2741653814030967,336.8902506748139,202.74975890930787,0.5348837209302325,0.14888794734433702,91.78118904574423
19,C1_restricted_boosting,0.3743084725509037,0.2944497680982543,318.62344996683305,213.00796059347832,0.4883720930232558,0.13162894773366707,78.0832740250941
20,P1_ridge,0.3352510508477115,0.2703077895529552,240.8995675658,182.47732587219497,0.5121951219512195,0.13513883756180153,76.34609355226446
20,P2_elasticnet,0.3460201631518554,0.27347895184623744,246.0633098080202,184.14185687441997,0.43902439024390244,0.13696377247764338,77.94414022998943
20,P3_additive_gam,0.30418909156322255,0.23125886076430166,223.51001540371385,158.85718331500695,0.5365853658536586,0.10413319056315547,61.73310172633432
20,C1_restricted_boosting,0.32758519662616675,0.2442827120511853,229.1016995961568,165.39667928997346,0.43902439024390244,0.10066059112153475,59.92787839335142
21,P1_ridge,0.2872151160297017,0.17090831095089035,277.4139370047191,123.8079390185499,0.525,0.08954308446551351,49.44950147796749
21,P2_elasticnet,0.2943958730796548,0.17795604213393007,279.71032671735514,127.18886657218145,0.475,0.09049460129427025,49.71958198132648
21,P3_additive_gam,0.2598278748829417,0.16192947949028508,266.98768280607675,119.47019636313269,0.475,0.07152393197342774,41.04220566819983
21,C1_restricted_boosting,0.26939938201298663,0.17297065832202455,254.7368356639279,121.4089647864682,0.525,0.08395913913111117,49.25772332378489
22,P1_ridge,0.3510463494582115,0.26104941637010637,329.5717470330915,200.08548957990365,0.5121951219512195,0.10017692754931082,59.40484800401071
22,P2_elasticnet,0.3524100157650643,0.2604306458053029,329.64360849945507,199.0273171514579,0.5121951219512195,0.098014057423477,58.24712225949201
22,P3_additive_gam,0.34310170709314824,0.2364038855476083,325.23881100679455,183.00183095050053,0.36585365853658536,0.06203763846524989,36.14203571143783
22,C1_restricted_boosting,0.29394738673138016,0.1885031714672325,287.08558497272827,149.46372235038248,0.36585365853658536,0.031308295095528745,18.755756769972262
23,P1_ridge,0.4833487696427046,0.32312565420924005,511.76965051735004,289.4077123485725,0.275,0.0616723569489269,34.59007728803253
23,P2_elasticnet,0.4859008157715502,0.31878570877249024,512.8573863539547,285.6798323076395,0.275,0.06133877762976041,34.43139171732178
23,P3_additive_gam,0.4606126095675023,0.2977952815640098,499.21947293386717,274.2591894656618,0.25,0.03450621094349349,22.687407587560745
23,C1_restricted_boosting,0.400510368255346,0.2584721087989671,450.7388308095709,244.9481077499303,0.325,0.024888247419828445,14.765713126042957
24,P1_ridge,0.37529957995178226,0.3002950849311098,277.93044012204126,206.12721758866172,0.525,0.16480689443248714,95.11980307014085
24,P2_elasticnet,0.38243614937653203,0.3056403619062431,280.8974087990482,209.00157318106267,0.475,0.16715982782783462,96.67342783099471
24,P3_additive_gam,0.3356992237906846,0.25567287458680577,258.4430352779863,179.14168892317417,0.45,0.11867559295612692,68.19324896720896
24,C1_restricted_boosting,0.3360169721313525,0.25202525800691467,243.73934254233046,172.21048920497932,0.575,0.1406861803403976,81.79599732540645
25,P1_ridge,0.4222024854439766,0.27360854254674816,427.49480573762514,225.50846849171703,0.55,0.09167849695009478,49.10540408462198
25,P2_elasticnet,0.43307057597133136,0.2821448702974888,431.84671389577187,231.09041341073308,0.5,0.0982751557681334,53.857269361950884
25,P3_additive_gam,0.4228168147137751,0.2754594122354376,428.60434090788226,230.63744314149022,0.325,0.08315922013321013,50.36962760787943
25,C1_restricted_boosting,0.3949466072146347,0.26215188591648203,396.92834574981725,220.83858519945244,0.5,0.10046134510675604,63.411841579232785
26,P1_ridge,0.3339913264253983,0.2487590395003652,245.3685749412843,163.11299847746827,0.6190476190476191,0.14781234032059715,79.83436746447175
26,P2_elasticnet,0.3452950691420127,0.25642321617022823,250.39845892080484,167.48015060312895,0.6190476190476191,0.15265389551256692,82.71746246922082
26,P3_additive_gam,0.30017216399047253,0.20182074214596868,233.88756860180965,138.67064729563896,0.5476190476190477,0.11658011855916514,67.8867433671359
26,C1_restricted_boosting,0.26244444071871326,0.17829870034444878,197.26888392077842,118.58235398127651,0.5476190476190477,0.0984180392617142,52.593954584926244
27,P1_ridge,0.3613571674369402,0.26501487674956475,327.3505546738164,192.2697896399242,0.6,0.15059645983545517,86.45473108047335
27,P2_elasticnet,0.36689426994103286,0.2637645464545033,328.76821318532143,191.39016828246167,0.6,0.15025716092504518,86.56614118735384
27,P3_additive_gam,0.30918432758551734,0.19528605809024135,304.78760579266,149.06006535282125,0.45,0.07503816323051309,42.02668190427636
27,C1_restricted_boosting,0.3101471863959505,0.2133863314329779,286.93129166685094,155.06939548470555,0.5,0.09635447900292823,56.92382668058851
28,P1_ridge,0.26595473581460655,0.2078252957770927,172.2512881121474,131.6626353341724,0.55,0.12689123058838125,73.03466447838096
28,P2_elasticnet,0.273489861379532,0.21554856148833137,176.79981694520117,136.63662813849277,0.5,0.12666646984077376,73.36113380966557
28,P3_additive_gam,0.24337870861745672,0.1920044256451067,156.44292469165165,119.64230338819925,0.475,0.09384253564140461,52.04287290407799
28,C1_restricted_boosting,0.25828543842340607,0.16565281620914712,163.31035269292775,103.83102435622015,0.525,0.07890916550065463,48.6984212401046
29,P1_ridge,0.2950031859946046,0.23179369662122556,188.1485423415383,145.8551251235811,0.575,0.1732523554228496,99.68862967896443
29,P2_elasticnet,0.2949052442252805,0.228317317743097,186.35107883567275,142.94636187424075,0.55,0.17295922076408382,100.10738228149246
29,P3_additive_gam,0.2635741668480759,0.21038117730633105,161.80542986523884,129.33940198718778,0.525,0.15074143967240486,86.39414825096675
29,C1_restricted_boosting,0.2949306966601351,0.21956617749633872,185.4202570461856,137.10000457620077,0.475,0.14494680621760375,85.55262245270795
30,P1_ridge,0.2711158760143312,0.20134421007530212,199.73460612837184,133.99491462275813,0.6585365853658537,0.11953010542479385,67.64987759549759
30,P2_elasticnet,0.2757107521221228,0.2053499148255244,200.17791851308903,135.88394480267644,0.5609756097560976,0.11903673257835351,67.2471321598787
30,P3_additive_gam,0.2560685134602857,0.18208590874179006,195.89830022401782,122.9103695051603,0.4634146341463415,0.08674792862603734,49.78733530098317
30,C1_restricted_boosting,0.2387944109955673,0.16708879746399835,175.9694711985494,111.91710502558219,0.5121951219512195,0.08516559448164611,51.11233441169462
31,P1_ridge,0.3408260630407651,0.24632402506081527,308.45791066854815,179.202325484189,0.6,0.14425220484914617,84.06580429393654
31,P2_elasticnet,0.3497764309271384,0.2475611407878421,311.93603685241686,180.22126916860356,0.475,0.1512901528544624,89.98358868009068
31,P3_additive_gam,0.34769277713006086,0.23910360817909443,310.89130821323573,175.1539513683722,0.525,0.14598694654951455,91.5342202519961
31,C1_restricted_boosting,0.3689784559142608,0.2595020150603605,317.7896242633262,195.470244732481,0.55,0.16308746466469154,108.71290818587704
32,P1_ridge,0.2723383572689131,0.20296973773257598,182.44279057423824,134.17907263206203,0.5121951219512195,0.11694379670859609,67.47472501081997
32,P2_elasticnet,0.2810709172925545,0.2102790401493094,186.67142479079038,138.70674913639203,0.4878048780487805,0.12281928396248837,71.82314192105244
32,P3_additive_gam,0.27344541964749053,0.19635226628271318,182.06708596090186,129.59299081702352,0.4146341463414634,0.1075421273926278,65.2649002451964
32,C1_restricted_boosting,0.2889560569021404,0.20053855801125084,192.57480314961217,130.98443373369622,0.4634146341463415,0.09854622986218041,60.72918603059941
33,P1_ridge,0.4028235113771282,0.31975482978040004,327.94106794294754,235.89862239514514,0.4634146341463415,0.1288827084505426,72.83751454431601
33,P2_elasticnet,0.410885805868863,0.32234859505414976,331.0979651601047,237.00888396744938,0.4634146341463415,0.13177518901878293,74.91731673767983
33,P3_additive_gam,0.36616112152730546,0.2621164140919062,310.08419326568264,201.85696167841311,0.43902439024390244,0.09271083938627872,56.24430679801822
33,C1_restricted_boosting,0.3259886575065422,0.24227380481853775,272.4028107665594,184.2787943017323,0.4878048780487805,0.08699980926958262,50.288786805272416
34,P1_ridge,0.25455140866800324,0.19524079726606042,152.68017207433735,116.43395713504265,0.6,0.16197404895304826,92.78629692613148
34,P2_elasticnet,0.2616921612885387,0.19808056036818938,157.87451293445366,118.71483533552673,0.55,0.1599177765185037,92.575178753585
34,P3_additive_gam,0.22101530198213998,0.1788188073138981,130.80336564345893,106.35824901773921,0.65,0.13961912095621212,79.69312297507784
34,C1_restricted_boosting,0.2552848760969053,0.18330071545567994,154.39273669029484,110.36185966603583,0.6,0.1418330468204769,86.7035664916378
35,P1_ridge,0.3870199794233448,0.29132001130209245,339.8538546585523,209.920457118786,0.625,0.1619385032114415,90.93778467436618
35,P2_elasticnet,0.3965142720511989,0.2959670396582651,343.05626504111086,212.7152044837807,0.575,0.16818749456687254,95.50533869765457
35,P3_additive_gam,0.3557191058819439,0.25460535658083955,325.98540219067854,187.59491853708113,0.55,0.12375455407869715,69.97981801079585
35,C1_restricted_boosting,0.35949677963771665,0.27139881541215627,311.54393506150166,197.18661391238885,0.5,0.15554554174684754,94.2581386540977
36,P1_ridge,0.3684571296141413,0.2805370783831128,311.16091876238454,189.20378346265025,0.65,0.18362347349947034,101.57635075673959
36,P2_elasticnet,0.3830527626921449,0.2960304536892612,316.7811626552973,198.05747651436633,0.65,0.1992046956591266,110.87408522917026
36,P3_additive_gam,0.32351638079527045,0.2071156301821496,297.61082609469327,150.7024850810802,0.55,0.11844811034482879,71.44043882866124
36,C1_restricted_boosting,0.3427033874097266,0.23288122074828127,291.3431417641171,161.0334193721015,0.475,0.14115421637576792,82.95386130154068
37,P1_ridge,0.38906987410861277,0.24145572994325842,402.22044502802055,198.8010752384251,0.45,0.08650268982367777,48.842611272557704
37,P2_elasticnet,0.39840818994632127,0.24692379814654924,406.38642297230365,202.53793763190785,0.4,0.08944286953656566,51.77953381774694
37,P3_additive_gam,0.3848680222163234,0.24739277457660763,400.3421822359811,204.99904986631572,0.45,0.08878393377148427,54.89858441864387
37,C1_restricted_boosting,0.3390346746687921,0.20131052931250135,363.04353880672033,173.5878228786068,0.375,0.05984307432304141,39.95416766658424
38,P1_ridge,0.3373915936123768,0.2412176313908301,300.27199477934664,174.593941080067,0.5813953488372093,0.1330127547886333,78.81229315626993
38,P2_elasticnet,0.34370681508745954,0.24489322178931044,303.7886518099675,177.2601260988794,0.5348837209302325,0.1307470076910124,78.28317268002566
38,P3_additive_gam,0.355031475634677,0.24402236183427933,310.48693190784695,177.70994460343567,0.627906976744186,0.15951910375206124,100.65744175973859
38,C1_restricted_boosting,0.31152991591524093,0.21669849965252608,280.8324465794296,158.58243235529687,0.5116279069767442,0.10948667698934668,70.41484693596244
39,P1_ridge,0.5130655091428912,0.3484717046126732,546.9324648624229,305.93875720351986,0.5121951219512195,0.11192332813224462,62.61290862121482
39,P2_elasticnet,0.5202392349093916,0.3472676384279086,550.2041942107932,305.2925379608259,0.43902439024390244,0.10775537002030966,60.64070561081486
39,P3_additive_gam,0.48492230783972884,0.31413250169150503,534.4253972579295,286.2939164618839,0.4634146341463415,0.09744077602301002,57.06153335835435
39,C1_restricted_boosting,0.4178464175769621,0.2848734401073034,481.8476510259895,266.0644974469945,0.5121951219512195,0.10322033826420633,63.374623631620594
40,P1_ridge,0.32030799337735144,0.2576817915725814,224.69367657462223,169.59791917619748,0.6818181818181818,0.17772174777955224,101.33073849775724
40,P2_elasticnet,0.32075100722096916,0.25617783580797904,222.56014621814967,167.70739087417766,0.6136363636363636,0.17888944606976845,101.86617607178069
40,P3_additive_gam,0.31232644724027536,0.21674255137564236,225.0323043767676,145.23780922758712,0.5681818181818182,0.14119017396545563,84.64683108821144
40,C1_restricted_boosting,0.27113917196588855,0.20318411009312162,193.07326255484122,135.8477894362867,0.6136363636363636,0.11715805658017224,65.21619112193365
41,P1_ridge,0.3857857939750368,0.30273922448205604,345.15321124445,221.80190597698683,0.575,0.15964998029353658,91.57901211435137
41,P2_elasticnet,0.39574245851668083,0.3087944236989626,349.63094050722526,225.7062135831129,0.55,0.16909309979845097,98.47302345902312
41,P3_additive_gam,0.3630897943693709,0.238513668241281,336.74163409274144,185.39793257648856,0.4,0.10009205643583549,63.29996185760391
41,C1_restricted_boosting,0.34961773808104835,0.23026496059042448,322.7191530548973,184.56425786224548,0.5,0.10065121912334737,67.90409739317957
42,P1_ridge,0.3368591111987738,0.2534559968514982,254.33367120405433,173.69282476728836,0.5476190476190477,0.1431573713494286,79.3613440205371
42,P2_elasticnet,0.3460624361165735,0.2592288269321115,256.7991249479712,176.58965025763726,0.5238095238095238,0.1501742965291288,83.73176333348205
42,P3_additive_gam,0.3108123412208681,0.20535497023913102,243.17053841407096,146.30071956344935,0.4523809523809524,0.11422344448255813,69.81721329628839
42,C1_restricted_boosting,0.31357176362908806,0.2370667845941013,235.45923772269367,163.9155346735138,0.4523809523809524,0.12630483779526347,74.34471011896429
43,P1_ridge,0.2747826561175888,0.23374609489612067,184.50266715878067,151.7891844242701,0.525,0.13148141410681286,74.81211043907567
43,P2_elasticnet,0.2830504694774176,0.23807036501318218,188.41213655309147,154.50976042040958,0.5,0.13535713175326886,77.83356902888305
43,P3_additive_gam,0.2298481478122651,0.17324759728241887,161.5409257999421,117.39307572732818,0.45,0.07682033849138041,47.68434778978446
43,C1_restricted_boosting,0.20789026131079624,0.1274729692476671,146.47055225534334,86.49860584315368,0.45,0.05323698310430911,34.30856569091627
44,P1_ridge,0.3168861642151329,0.218604061435445,284.51338160348666,152.96626510635636,0.5581395348837209,0.1339963878456628,76.12420837001142
44,P2_elasticnet,0.3210756057115019,0.21909850560745714,286.85659969443907,153.3184598805592,0.5116279069767442,0.132460975161845,75.62157955128387
44,P3_additive_gam,0.3268427106325111,0.21959493613286424,289.68844532140906,155.4713272679828,0.627906976744186,0.14937908482894735,90.36044926570787
44,C1_restricted_boosting,0.30316075224634026,0.21633298856141395,268.7252799961501,153.00702472196258,0.5116279069767442,0.11778205815780154,71.95319036536783
45,P1_ridge,0.39025481715365096,0.2814959439558414,355.0506088022512,208.74868483288455,0.575,0.13078075300584985,69.72521182624443
45,P2_elasticnet,0.4012862342023264,0.2820091766724979,358.7266822243198,208.5171673805227,0.5,0.13437283051235374,72.3559654524943
45,P3_additive_gam,0.3441802733152353,0.22885036508572565,338.6099487552475,181.63299138868717,0.5,0.07514668638480015,41.83075485139172
45,C1_restricted_boosting,0.3278209412330058,0.22710175961775744,309.6510152849018,174.91466186378474,0.35,0.07975717950820123,43.81556039655067
46,P1_ridge,0.3202027920376093,0.20856127994705684,304.3378206000292,153.78111413854162,0.5952380952380952,0.10959893045699429,60.33807407192539
46,P2_elasticnet,0.324117445213783,0.20662126402298236,305.41262255852547,151.80787215567224,0.5476190476190477,0.10750106761707552,59.26667369289517
46,P3_additive_gam,0.31775348263124736,0.20365844124253046,305.19037928957016,153.55962840555193,0.6190476190476191,0.1167360652976497,69.62495760965007
46,C1_restricted_boosting,0.2793152614805892,0.1905741953398636,272.0801485602633,141.46570292015252,0.42857142857142855,0.08161209287675954,46.27850431738615
47,P1_ridge,0.3220908681846927,0.23954488000266042,241.16360411158908,157.76253329161423,0.625,0.15190755500856468,85.2330872697838
47,P2_elasticnet,0.33522419736938763,0.24389684519956453,248.19933190763345,161.3039597178677,0.575,0.15433429735493984,87.80514078012428
47,P3_additive_gam,0.30024837957437017,0.20061811979846372,239.14876507934963,140.73513242438278,0.6,0.1224491886328393,75.56093867058163
47,C1_restricted_boosting,0.2934608584447476,0.19307732636862562,221.30567504450866,128.20214711442094,0.425,0.11387813817577015,71.44043033567002
48,P1_ridge,0.4487279421087345,0.32473925681549914,438.7320967034383,262.1008521035997,0.5365853658536586,0.14403922091228677,83.77287382123497
48,P2_elasticnet,0.45557419803703864,0.33032020784535504,441.6882176871418,266.20760686472323,0.4878048780487805,0.14782230629102822,87.47803993063107
48,P3_additive_gam,0.433068300228931,0.2783630640240742,431.30666231889523,235.04020372062138,0.5365853658536586,0.12306247234341973,77.48530477694383
48,C1_restricted_boosting,0.39237730958837486,0.2784037451345977,399.6675086342665,236.58680995951394,0.43902439024390244,0.10817413986882843,72.36150448534447
49,P1_ridge,0.3772424248934766,0.28458204277314547,342.672838529277,218.51460689486055,0.3902439024390244,0.09749300178185434,54.81621034573719
49,P2_elasticnet,0.3867348421372749,0.2926481384481567,345.50374419511877,222.85117174093602,0.36585365853658536,0.1082400229899596,61.82179472586979
49,P3_additive_gam,0.3737956706154858,0.263440346774201,343.6681063275527,209.5625431995006,0.43902439024390244,0.10258217793329595,65.85340672793284
49,C1_restricted_boosting,0.33523016650374066,0.2337496313292943,311.19136211377264,186.976250222207,0.34146341463414637,0.09925586811277043,63.389083116088976
50,P1_ridge,0.35440493157490227,0.2601246293072787,303.0630223132319,175.4350270099439,0.7560975609756098,0.17599627447402144,97.03296994701888
50,P2_elasticnet,0.36798499422665976,0.2644215703518009,309.0382710466385,178.96856405164147,0.7317073170731707,0.1780014991805767,99.41571857208477
50,P3_additive_gam,0.3264970765968412,0.201615123244255,296.63958105227937,144.7660855483659,0.6097560975609756,0.12749980253655438,75.98935047343308
50,C1_restricted_boosting,0.32451228754972145,0.2044643968766385,283.01710082371625,142.83430082732858,0.5853658536585366,0.1178091750885144,68.13342254501512
51,P1_ridge,0.28859416385679065,0.2406955621060753,191.79302973209602,155.98645945048702,0.55,0.14515948862284225,84.10606362333047
51,P2_elasticnet,0.3049554062957297,0.24929410512676747,202.32473111368847,162.17312395623043,0.5,0.15189016167897768,90.00637118719779
51,P3_additive_gam,0.30166663841312796,0.21473496655585853,210.77434284932284,145.54996897577556,0.5,0.11922904453753484,77.56754821116519
51,C1_restricted_boosting,0.3120434001987054,0.19792658015791714,219.12753708269125,135.55461089402053,0.5,0.10895131262421395,75.1986741832593
52,P1_ridge,0.41990998656132505,0.26328180206449164,457.78330449322834,229.46950895421395,0.475,0.069886463569065,39.23448659327318
52,P2_elasticnet,0.4260304619326469,0.2618868855590996,460.3339314890764,228.26576406511072,0.425,0.07106937126769756,40.76342850963373
52,P3_additive_gam,0.4079194793083364,0.24965449447548843,450.99768680955157,222.30799549597023,0.4,0.0708482226470551,42.848970974980546
52,C1_restricted_boosting,0.3524200943617804,0.2084637600523803,409.64055214200647,194.43501232806344,0.3,0.048577340771959146,33.11191737195524
53,P1_ridge,0.37419109522654975,0.2683486782989192,344.98567248317846,197.361676597339,0.625,0.14386890334694288,81.48261393262999
53,P2_elasticnet,0.38600439375621465,0.2794994288604152,349.69569058635415,203.38170061638297,0.55,0.15560596377939623,88.37262237548325
53,P3_additive_gam,0.3251001591210296,0.18891702464504184,327.76665163256814,151.85633905880837,0.4,0.05850561688572777,35.186464541113445
53,C1_restricted_boosting,0.3044639765709504,0.19440003259390032,302.5570144086007,156.87848990786307,0.575,0.10096833535120868,64.72753514404808
54,P1_ridge,0.39270726210151463,0.2660261826907737,396.2108586438959,212.55402309445464,0.6,0.10842803778959068,61.541211953931565
54,P2_elasticnet,0.40023618791410814,0.2733439365483226,399.02106121080095,216.68643278112427,0.525,0.1148427233326303,65.95920007598345
54,P3_additive_gam,0.364145639584806,0.22544006897799732,381.59407212016765,186.42647978511792,0.4,0.07484164694999793,43.929199487889754
54,C1_restricted_boosting,0.3456740554137799,0.2244249514339712,359.881273776516,188.32181630300755,0.45,0.08655621308264509,55.90855452375895
55,P1_ridge,0.313437520634018,0.21358116696581889,298.7636247783887,161.40164021689293,0.5,0.0902107264166456,51.75347548892269
55,P2_elasticnet,0.3151624526651071,0.21656124368800653,298.40770792806467,162.34998315149124,0.45,0.09320832822867611,53.92013603719117
55,P3_additive_gam,0.3068305237288288,0.20382927085308128,293.51281436785234,154.54212002678986,0.45,0.08981375257217088,54.132462440879294
55,C1_restricted_boosting,0.29918556611796654,0.19037900063733632,282.0256075031336,147.35581806629816,0.45,0.0759594181236571,50.65799246080155
56,P1_ridge,0.24535706299147436,0.19662837798981544,159.5686515451782,123.58291336280548,0.6585365853658537,0.1329506594433459,75.68802598126985
56,P2_elasticnet,0.2519547367220695,0.20218895289843428,163.27031224598392,126.47875978950026,0.6585365853658537,0.13675308074511197,78.17239209373568
56,P3_additive_gam,0.24616067603461353,0.18300515125335265,164.07420705256328,115.78492118540797,0.5609756097560976,0.11601723300222404,67.00368712321522
56,C1_restricted_boosting,0.2461049297580098,0.16343691546418088,162.5357688641248,104.32945306129596,0.4878048780487805,0.09528518212728906,57.560029376649254
57,P1_ridge,0.30821098917123596,0.21988393693577085,248.3912171700321,157.15079298223307,0.55,0.0745469857210513,38.103119942029636
57,P2_elasticnet,0.31624746433763445,0.22738157686174545,249.99729780852596,160.8499286421549,0.45,0.08173274402117432,42.32329359692303
57,P3_additive_gam,0.2840364095640248,0.19660672939625515,234.43394317336012,142.20330039019362,0.35,0.049094038925798486,26.350801936126015
57,C1_restricted_boosting,0.2972517321634215,0.21205682285373686,229.48868102669985,151.6785072114072,0.45,0.07867944149625991,48.84098636784011
58,P1_ridge,0.33679651834023316,0.2404669116990512,297.42175395621894,170.69663914005258,0.6046511627906976,0.15348292145436657,88.92712254471834
58,P2_elasticnet,0.34227441941307823,0.23963348350242775,300.153483108571,170.99065928731972,0.5581395348837209,0.1500275713562327,88.17956399690074
58,P3_additive_gam,0.34136979395160183,0.2312096148494085,297.56477295279734,163.93455493202447,0.6511627906976745,0.16309415626307944,98.64752895723754
58,C1_restricted_boosting,0.3253937490048894,0.23751042587074364,282.6740271905611,167.0535070874292,0.3953488372093023,0.12048865526864988,73.39670592878609
59,P1_ridge,0.38408323593234445,0.31414725959371836,324.76477954214295,222.83312407576224,0.5476190476190477,0.1635150195455084,90.45135406774777
59,P2_elasticnet,0.3895784882177739,0.31267587184954215,325.028562996348,221.38289532856547,0.5,0.16594318067825728,92.37782252957523
59,P3_additive_gam,0.35768576766714255,0.26306534422427624,314.81236165612506,194.1223333568749,0.5476190476190477,0.13379974065175784,79.68100895171567
59,C1_restricted_boosting,0.3538938877645207,0.27550765859727283,296.71585882236053,195.75550790218188,0.40476190476190477,0.12976536900674682,73.39146515203765
60,P1_ridge,0.3040071381572502,0.1930173640874215,289.9860013338743,143.8843119812364,0.5365853658536586,0.09190256051280729,51.31209789497416
60,P2_elasticnet,0.30924989522359686,0.1994353069121267,291.5923645832387,147.16638271126354,0.4878048780487805,0.0973288055053902,54.76150024098127
60,P3_additive_gam,0.2851154478356,0.18166716981844372,276.75677939034927,136.04221170383016,0.4634146341463415,0.09910697097031007,60.44515467712288
60,C1_restricted_boosting,0.27607358579887553,0.1844292001629607,264.42830367125634,137.2944611526338,0.4634146341463415,0.0856484571879443,52.001918238420664
61,P1_ridge,0.4382435996414879,0.29894055319398616,453.9207711442808,244.10911395762528,0.4523809523809524,0.11321870361721642,62.471944901765156
61,P2_elasticnet,0.44944715854155676,0.30884843770501713,458.4268258922686,250.19933590061115,0.42857142857142855,0.11950731849053216,66.56988372654273
61,P3_additive_gam,0.42952129950223455,0.27257117650505325,450.86417472095525,232.15701123753115,0.38095238095238093,0.0955176880927343,59.85507924876837
61,C1_restricted_boosting,0.3818460721067479,0.2382432234171203,410.69778065651417,206.2977569419063,0.42857142857142855,0.08152310219415584,48.97503343383168
62,P1_ridge,0.4566631563944693,0.31050670144243764,447.1559531651367,252.80874902165968,0.5853658536585366,0.13864225328693014,80.45533666490608
62,P2_elasticnet,0.46530957056012495,0.31498063755777145,451.1734199928402,255.48338668756014,0.4878048780487805,0.1435693314608875,84.21231402303044
62,P3_additive_gam,0.4326209900503501,0.2859612788560733,433.6989351705173,235.70670491671754,0.5121951219512195,0.11930537655224052,68.9935068788221
62,C1_restricted_boosting,0.37520328489372906,0.2491625275572109,391.2580368002705,215.68803346071488,0.43902439024390244,0.10235735731890877,62.34277880436505
63,P1_ridge,0.3429721352665125,0.24282511605837934,321.61110150092173,181.9571021709722,0.45,0.09670545474633474,53.21099851350283
